,id,station,name,date,prcp
4231,4232,USC00513117,"KANEOHE 838.1, HI US",2014-03-13,0.0
4232,4233,USC00513117,"KANEOHE 838.1, HI US",2014-03-14,0.08
4233,4234,USC00513117,"KANEOHE 838.1, HI US",2014-03-15,0.1
4234,4235,USC00513117,"KANEOHE 838.1, HI US",2014-03-16,0.01
4235,4236,USC00513117,"KANEOHE 838.1, HI US",2014-03-17,0.04
4236,4237,USC00513117,"KANEOHE 838.1, HI US",2014-03-18,0.0
4237,4238,USC00513117,"KANEOHE 838.1, HI US",2014-03-19,0.01
4238,4239,USC00513117,"KANEOHE 838.1, HI US",2014-03-20,0.0
4239,4240,USC00513117,"KANEOHE 838.1, HI US",2014-03-21,0.02
4240,4241,USC00513117,"KANEOHE 838.1, HI US",2014-03-22,0.0
4241,4242,USC00513117,"KANEOHE 838.1, HI US",2014-03-23,0.0
4242,4243,USC00513117,"KANEOHE 838.1, HI US",2014-03-24,0.0
4243,4244,USC00513117,"KANEOHE 838.1, HI US",2014-03-25,0.02
4244,4245,USC00513117,"KANEOHE 838.1, HI US",2014-03-26,0.45
4245,4246,USC00513117,"KANEOHE 838.1, HI US",2014-03-27,0.4
4246,4247,USC00513117,"KANEOHE 838.1, HI US",2014-03-28,1.7
4247,4248,USC00513117,"KANEOHE 838.1, HI US",2014-03-29,1.6
4248,4249,USC00513117,"KANEOHE 838.1, HI US",2014-03-30,0.93
4249,4250,USC00513117,"KANEOHE 838.1, HI US",2014-03-31,0.03
4250,4251,USC00513117,"KANEOHE 838.1, HI US",2014-04-01,0.03
4251,4252,USC00513117,"KANEOHE 838.1, HI US",2014-04-02,0.2
4252,4253,USC00513117,"KANEOHE 838.1, HI US",2014-04-03,0.05
4253,4254,USC00513117,"KANEOHE 838.1, HI US",2014-04-04,0.01
4254,4255,USC00513117,"KANEOHE 838.1, HI US",2014-04-05,0.03
4255,4256,USC00513117,"KANEOHE 838.1, HI US",2014-04-06,0.1
4256,4257,USC00513117,"KANEOHE 838.1, HI US",2014-04-07,0.23
4257,4258,USC00513117,"KANEOHE 838.1, HI US",2014-04-08,0.02
4258,4259,USC00513117,"KANEOHE 838.1, HI US",2014-04-09,0.0
4259,4260,USC00513117,"KANEOHE 838.1, HI US",2014-04-10,0.0
4260,4261,USC00513117,"KANEOHE 838.1, HI US",2014-04-11,0.01
4261,4262,USC00513117,"KANEOHE 838.1, HI US",2014-04-12,0.39
4262,4263,USC00513117,"KANEOHE 838.1, HI US",2014-04-13,0.01
4263,4264,USC00513117,"KANEOHE 838.1, HI US",2014-04-14,0.01
4264,4265,USC00513117,"KANEOHE 838.1, HI US",2014-04-15,0.01
4265,4266,USC00513117,"KANEOHE 838.1, HI US",2014-04-16,0.06
4266,4267,USC00513117,"KANEOHE 838.1, HI US",2014-04-18,0.05
4267,4268,USC00513117,"KANEOHE 838.1, HI US",2014-04-19,0.14
4268,4269,USC00513117,"KANEOHE 838.1, HI US",2014-04-20,0.03
4269,4270,USC00513117,"KANEOHE 838.1, HI US",2014-04-21,0.09
4270,4271,USC00513117,"KANEOHE 838.1, HI US",2014-04-22,0.12
4271,4272,USC00513117,"KANEOHE 838.1, HI US",2014-04-23,0.0
4272,4273,USC00513117,"KANEOHE 838.1, HI US",2014-04-24,0.0
4273,4274,USC00513117,"KANEOHE 838.1, HI US",2014-04-25,0.26
4274,4275,USC00513117,"KANEOHE 838.1, HI US",2014-04-26,0.02
4275,4276,USC00513117,"KANEOHE 838.1, HI US",2014-04-27,0.2
4276,4277,USC00513117,"KANEOHE 838.1, HI US",2014-04-28,0.32
4277,4278,USC00513117,"KANEOHE 838.1, HI US",2014-04-29,0.0
4278,4279,USC00513117,"KANEOHE 838.1, HI US",2014-05-01,0.02
4279,4280,USC00513117,"KANEOHE 838.1, HI US",2014-05-02,0.57
4280,4281,USC00513117,"KANEOHE 838.1, HI US",2014-05-03,0.3
4281,4282,USC00513117,"KANEOHE 838.1, HI US",2014-05-04,0.01
4282,4283,USC00513117,"KANEOHE 838.1, HI US",2014-05-05,0.02
4283,4284,USC00513117,"KANEOHE 838.1, HI US",2014-05-06,0.19
4284,4285,USC00513117,"KANEOHE 838.1, HI US",2014-05-07,0.0
4285,4286,USC00513117,"KANEOHE 838.1, HI US",2014-05-08,0.02
4286,4287,USC00513117,"KANEOHE 838.1, HI US",2014-05-09,0.13
4287,4288,USC00513117,"KANEOHE 838.1, HI US",2014-05-10,0.09
4288,4289,USC00513117,"KANEOHE 838.1, HI US",2014-05-11,0.17
4289,4290,USC00513117,"KANEOHE 838.1, HI US",2014-05-12,0.48
4290,4291,USC00513117,"KANEOHE 838.1, HI US",2014-05-13,0.13
4291,4292,USC00513117,"KANEOHE 838.1, HI US",2014-05-14,0.0
4292,4293,USC00513117,"KANEOHE 838.1, HI US",2014-05-15,0.0
4293,4294,USC00513117,"KANEOHE 838.1, HI US",2014-05-16,0.55
4294,4295,USC00513117,"KANEOHE 838.1, HI US",2014-05-17,0.12
4295,4296,USC00513117,"KANEOHE 838.1, HI US",2014-05-18,0.2
4296,4297,USC00513117,"KANEOHE 838.1, HI US",2014-05-19,0.0
4297,4298,USC00513117,"KANEOHE 838.1, HI US",2014-05-20,0.05
4298,4299,USC00513117,"KANEOHE 838.1, HI US",2014-05-21,0.0
4299,4300,USC00513117,"KANEOHE 838.1, HI US",2014-05-22,0.0
4300,4301,USC00513117,"KANEOHE 838.1, HI US",2014-05-23,0.15
4301,4302,USC00513117,"KANEOHE 838.1, HI US",2014-05-24,0.01
4302,4303,USC00513117,"KANEOHE 838.1, HI US",2014-05-25,0.86
4303,4304,USC00513117,"KANEOHE 838.1, HI US",2014-05-26,0.28
4304,4305,USC00513117,"KANEOHE 838.1, HI US",2014-05-27,0.08
4305,4306,USC00513117,"KANEOHE 838.1, HI US",2014-05-28,0.14
4306,4307,USC00513117,"KANEOHE 838.1, HI US",2014-05-29,0.02
4307,4308,USC00513117,"KANEOHE 838.1, HI US",2014-05-30,0.05
4308,4309,USC00513117,"KANEOHE 838.1, HI US",2014-05-31,0.01
4309,4310,USC00513117,"KANEOHE 838.1, HI US",2014-06-01,0.0
4310,4311,USC00513117,"KANEOHE 838.1, HI US",2014-06-02,0.0
4311,4312,USC00513117,"KANEOHE 838.1, HI US",2014-06-03,0.0
4312,4313,USC00513117,"KANEOHE 838.1, HI US",2014-06-04,0.0
4313,4314,USC00513117,"KANEOHE 838.1, HI US",2014-06-05,0.0
4314,4315,USC00513117,"KANEOHE 838.1, HI US",2014-06-06,0.13
4315,4316,USC00513117,"KANEOHE 838.1, HI US",2014-06-07,0.01
4316,4317,USC00513117,"KANEOHE 838.1, HI US",2014-06-08,0.02
4317,4318,USC00513117,"KANEOHE 838.1, HI US",2014-06-09,0.02
4318,4319,USC00513117,"KANEOHE 838.1, HI US",2014-06-10,0.1
4319,4320,USC00513117,"KANEOHE 838.1, HI US",2014-06-11,0.15
4320,4321,USC00513117,"KANEOHE 838.1, HI US",2014-06-12,0.0
4321,4322,USC00513117,"KANEOHE 838.1, HI US",2014-06-13,0.0
4322,4323,USC00513117,"KANEOHE 838.1, HI US",2014-06-14,0.0
4323,4324,USC00513117,"KANEOHE 838.1, HI US",2014-06-15,0.01
4324,4325,USC00513117,"KANEOHE 838.1, HI US",2014-06-16,0.12
4325,4326,USC00513117,"KANEOHE 838.1, HI US",2014-06-17,0.05
4326,4327,USC00513117,"KANEOHE 838.1, HI US",2014-06-18,0.07
4327,4328,USC00513117,"KANEOHE 838.1, HI US",2014-06-19,0.0
4328,4329,USC00513117,"KANEOHE 838.1, HI US",2014-06-20,0.29
4329,4330,USC00513117,"KANEOHE 838.1, HI US",2014-06-21,0.06
4330,4331,USC00513117,"KANEOHE 838.1, HI US",2014-06-22,0.15
4331,4332,USC00513117,"KANEOHE 838.1, HI US",2014-06-23,0.15
4332,4333,USC00513117,"KANEOHE 838.1, HI US",2014-06-24,0.1
4333,4334,USC00513117,"KANEOHE 838.1, HI US",2014-06-25,0.04
4334,4335,USC00513117,"KANEOHE 838.1, HI US",2014-06-26,0.04
4335,4336,USC00513117,"KANEOHE 838.1, HI US",2014-06-27,0.02
4336,4337,USC00513117,"KANEOHE 838.1, HI US",2014-06-28,0.25
4337,4338,USC00513117,"KANEOHE 838.1, HI US",2014-06-29,0.18
4338,4339,USC00513117,"KANEOHE 838.1, HI US",2014-06-30,0.03
4339,4340,USC00513117,"KANEOHE 838.1, HI US",2014-07-01,0.01
4340,4341,USC00513117,"KANEOHE 838.1, HI US",2014-07-02,0.02
4341,4342,USC00513117,"KANEOHE 838.1, HI US",2014-07-03,0.19
4342,4343,USC00513117,"KANEOHE 838.1, HI US",2014-07-04,0.03
4343,4344,USC00513117,"KANEOHE 838.1, HI US",2014-07-05,0.02
4344,4345,USC00513117,"KANEOHE 838.1, HI US",2014-07-06,0.21
4345,4346,USC00513117,"KANEOHE 838.1, HI US",2014-07-07,0.12
4346,4347,USC00513117,"KANEOHE 838.1, HI US",2014-07-08,0.08
4347,4348,USC00513117,"KANEOHE 838.1, HI US",2014-07-09,0.01
4348,4349,USC00513117,"KANEOHE 838.1, HI US",2014-07-10,0.02
4349,4350,USC00513117,"KANEOHE 838.1, HI US",2014-07-11,0.04
4350,4351,USC00513117,"KANEOHE 838.1, HI US",2014-07-12,0.01
4351,4352,USC00513117,"KANEOHE 838.1, HI US",2014-07-13,0.05
4352,4353,USC00513117,"KANEOHE 838.1, HI US",2014-07-14,0.19
4353,4354,USC00513117,"KANEOHE 838.1, HI US",2014-07-15,0.03
4354,4355,USC00513117,"KANEOHE 838.1, HI US",2014-07-16,0.12
4355,4356,USC00513117,"KANEOHE 838.1, HI US",2014-07-17,0.01
4356,4357,USC00513117,"KANEOHE 838.1, HI US",2014-07-18,0.13
4357,4358,USC00513117,"KANEOHE 838.1, HI US",2014-07-19,0.0
4358,4359,USC00513117,"KANEOHE 838.1, HI US",2014-07-20,5.98
4359,4360,USC00513117,"KANEOHE 838.1, HI US",2014-07-21,0.05
4360,4361,USC00513117,"KANEOHE 838.1, HI US",2014-07-22,0.01
4361,4362,USC00513117,"KANEOHE 838.1, HI US",2014-07-23,0.31
4362,4363,USC00513117,"KANEOHE 838.1, HI US",2014-07-24,0.0
4363,4364,USC00513117,"KANEOHE 838.1, HI US",2014-07-25,0.0
4364,4365,USC00513117,"KANEOHE 838.1, HI US",2014-07-26,0.02
4365,4366,USC00513117,"KANEOHE 838.1, HI US",2014-07-27,0.04
4366,4367,USC00513117,"KANEOHE 838.1, HI US",2014-07-28,0.0
4367,4368,USC00513117,"KANEOHE 838.1, HI US",2014-07-29,0.0
4368,4369,USC00513117,"KANEOHE 838.1, HI US",2014-07-30,0.0
4369,4370,USC00513117,"KANEOHE 838.1, HI US",2014-07-31,0.0
4370,4371,USC00513117,"KANEOHE 838.1, HI US",2014-08-01,0.0
4371,4372,USC00513117,"KANEOHE 838.1, HI US",2014-08-02,0.1
4372,4373,USC00513117,"KANEOHE 838.1, HI US",2014-08-03,0.0
4373,4374,USC00513117,"KANEOHE 838.1, HI US",2014-08-04,0.0
4374,4375,USC00513117,"KANEOHE 838.1, HI US",2014-08-05,0.0
4375,4376,USC00513117,"KANEOHE 838.1, HI US",2014-08-06,0.04
4376,4377,USC00513117,"KANEOHE 838.1, HI US",2014-08-07,0.03
4377,4378,USC00513117,"KANEOHE 838.1, HI US",2014-08-08,0.08
4378,4379,USC00513117,"KANEOHE 838.1, HI US",2014-08-09,0.31
4379,4380,USC00513117,"KANEOHE 838.1, HI US",2014-08-10,0.06
4380,4381,USC00513117,"KANEOHE 838.1, HI US",2014-08-11,0.0
4381,4382,USC00513117,"KANEOHE 838.1, HI US",2014-08-12,0.0
4382,4383,USC00513117,"KANEOHE 838.1, HI US",2014-08-13,0.37
4383,4384,USC00513117,"KANEOHE 838.1, HI US",2014-08-14,0.0
4384,4385,USC00513117,"KANEOHE 838.1, HI US",2014-08-15,0.01
4385,4386,USC00513117,"KANEOHE 838.1, HI US",2014-08-16,0.03
4386,4387,USC00513117,"KANEOHE 838.1, HI US",2014-08-17,0.0
4387,4388,USC00513117,"KANEOHE 838.1, HI US",2014-08-18,0.06
4388,4389,USC00513117,"KANEOHE 838.1, HI US",2014-08-19,0.0
4389,4390,USC00513117,"KANEOHE 838.1, HI US",2014-08-20,0.08
4390,4391,USC00513117,"KANEOHE 838.1, HI US",2014-08-21,0.11
4391,4392,USC00513117,"KANEOHE 838.1, HI US",2014-08-22,0.18
4392,4393,USC00513117,"KANEOHE 838.1, HI US",2014-08-23,0.01
4393,4394,USC00513117,"KANEOHE 838.1, HI US",2014-08-24,0.19
4394,4395,USC00513117,"KANEOHE 838.1, HI US",2014-08-25,0.07
4395,4396,USC00513117,"KANEOHE 838.1, HI US",2014-08-26,0.33
4396,4397,USC00513117,"KANEOHE 838.1, HI US",2014-08-27,0.47
4397,4398,USC00513117,"KANEOHE 838.1, HI US",2014-08-28,0.01
4398,4399,USC00513117,"KANEOHE 838.1, HI US",2014-08-29,0.06
4399,4400,USC00513117,"KANEOHE 838.1, HI US",2014-08-30,0.27
4400,4401,USC00513117,"KANEOHE 838.1, HI US",2014-08-31,0.01
4401,4402,USC00513117,"KANEOHE 838.1, HI US",2014-09-01,0.02
4402,4403,USC00513117,"KANEOHE 838.1, HI US",2014-09-02,1.37
4403,4404,USC00513117,"KANEOHE 838.1, HI US",2014-09-03,0.02
4404,4405,USC00513117,"KANEOHE 838.1, HI US",2014-09-07,0.29
4405,4406,USC00513117,"KANEOHE 838.1, HI US",2014-09-08,0.0
4406,4407,USC00513117,"KANEOHE 838.1, HI US",2014-09-09,0.03
4407,4408,USC00513117,"KANEOHE 838.1, HI US",2014-09-10,0.04
4408,4409,USC00513117,"KANEOHE 838.1, HI US",2014-09-11,0.0
4409,4410,USC00513117,"KANEOHE 838.1, HI US",2014-09-12,0.01
4410,4411,USC00513117,"KANEOHE 838.1, HI US",2014-09-13,0.0
4411,4412,USC00513117,"KANEOHE 838.1, HI US",2014-09-14,0.0
4412,4413,USC00513117,"KANEOHE 838.1, HI US",2014-09-15,0.36
4413,4414,USC00513117,"KANEOHE 838.1, HI US",2014-09-16,0.0
4414,4415,USC00513117,"KANEOHE 838.1, HI US",2014-09-17,0.02
4415,4416,USC00513117,"KANEOHE 838.1, HI US",2014-09-18,0.2
4416,4417,USC00513117,"KANEOHE 838.1, HI US",2014-09-19,0.13
4417,4418,USC00513117,"KANEOHE 838.1, HI US",2014-09-20,0.23
4418,4419,USC00513117,"KANEOHE 838.1, HI US",2014-09-21,0.0
4419,4420,USC00513117,"KANEOHE 838.1, HI US",2014-09-22,0.01
4420,4421,USC00513117,"KANEOHE 838.1, HI US",2014-09-23,0.03
4421,4422,USC00513117,"KANEOHE 838.1, HI US",2014-09-24,0.0
4422,4423,USC00513117,"KANEOHE 838.1, HI US",2014-09-25,0.14
4423,4424,USC00513117,"KANEOHE 838.1, HI US",2014-09-26,0.3
4424,4425,USC00513117,"KANEOHE 838.1, HI US",2014-09-27,0.02
4425,4426,USC00513117,"KANEOHE 838.1, HI US",2014-09-28,0.23
4426,4427,USC00513117,"KANEOHE 838.1, HI US",2014-09-29,0.22
4427,4428,USC00513117,"KANEOHE 838.1, HI US",2014-09-30,0.31
4428,4429,USC00513117,"KANEOHE 838.1, HI US",2014-10-01,1.71
4429,4430,USC00513117,"KANEOHE 838.1, HI US",2014-10-02,0.01
4430,4431,USC00513117,"KANEOHE 838.1, HI US",2014-10-03,0.01
4431,4432,USC00513117,"KANEOHE 838.1, HI US",2014-10-04,0.33
4432,4433,USC00513117,"KANEOHE 838.1, HI US",2014-10-05,0.64
4433,4434,USC00513117,"KANEOHE 838.1, HI US",2014-10-06,0.26
4434,4435,USC00513117,"KANEOHE 838.1, HI US",2014-10-07,0.0
4435,4436,USC00513117,"KANEOHE 838.1, HI US",2014-10-08,0.13
4436,4437,USC00513117,"KANEOHE 838.1, HI US",2014-10-09,0.01
4437,4438,USC00513117,"KANEOHE 838.1, HI US",2014-10-10,0.08
4438,4439,USC00513117,"KANEOHE 838.1, HI US",2014-10-11,0.02
4439,4440,USC00513117,"KANEOHE 838.1, HI US",2014-10-13,0.0
4440,4441,USC00513117,"KANEOHE 838.1, HI US",2014-10-14,0.0
4441,4442,USC00513117,"KANEOHE 838.1, HI US",2014-10-15,0.1
4442,4443,USC00513117,"KANEOHE 838.1, HI US",2014-10-16,0.01
4443,4444,USC00513117,"KANEOHE 838.1, HI US",2014-10-17,0.02
4444,4445,USC00513117,"KANEOHE 838.1, HI US",2014-10-18,0.21
4445,4446,USC00513117,"KANEOHE 838.1, HI US",2014-10-19,2.06
4446,4447,USC00513117,"KANEOHE 838.1, HI US",2014-10-20,1.84
4447,4448,USC00513117,"KANEOHE 838.1, HI US",2014-10-21,0.0
4448,4449,USC00513117,"KANEOHE 838.1, HI US",2014-10-22,0.02
4449,4450,USC00513117,"KANEOHE 838.1, HI US",2014-10-23,0.0
4450,4451,USC00513117,"KANEOHE 838.1, HI US",2014-10-24,0.41
4451,4452,USC00513117,"KANEOHE 838.1, HI US",2014-10-25,0.05
4452,4453,USC00513117,"KANEOHE 838.1, HI US",2014-10-26,0.0
4453,4454,USC00513117,"KANEOHE 838.1, HI US",2014-10-27,0.0
4454,4455,USC00513117,"KANEOHE 838.1, HI US",2014-10-28,0.06
4455,4456,USC00513117,"KANEOHE 838.1, HI US",2014-10-29,0.0
4456,4457,USC00513117,"KANEOHE 838.1, HI US",2014-10-30,0.22
4457,4458,USC00513117,"KANEOHE 838.1, HI US",2014-10-31,0.02
4458,4459,USC00513117,"KANEOHE 838.1, HI US",2014-11-01,0.11
4459,4460,USC00513117,"KANEOHE 838.1, HI US",2014-11-02,0.11
4460,4461,USC00513117,"KANEOHE 838.1, HI US",2014-11-03,0.03
4461,4462,USC00513117,"KANEOHE 838.1, HI US",2014-11-04,0.0
4462,4463,USC00513117,"KANEOHE 838.1, HI US",2014-11-05,0.05
4463,4464,USC00513117,"KANEOHE 838.1, HI US",2014-11-06,0.18
4464,4465,USC00513117,"KANEOHE 838.1, HI US",2014-11-07,0.14
4465,4466,USC00513117,"KANEOHE 838.1, HI US",2014-11-08,0.46
4466,4467,USC00513117,"KANEOHE 838.1, HI US",2014-11-09,0.0
4467,4468,USC00513117,"KANEOHE 838.1, HI US",2014-11-10,0.0
4468,4469,USC00513117,"KANEOHE 838.1, HI US",2014-11-11,0.0
4469,4470,USC00513117,"KANEOHE 838.1, HI US",2014-11-12,0.41
4470,4471,USC00513117,"KANEOHE 838.1, HI US",2014-11-13,0.0
4471,4472,USC00513117,"KANEOHE 838.1, HI US",2014-11-14,0.09
4472,4473,USC00513117,"KANEOHE 838.1, HI US",2014-11-15,1.03
4473,4474,USC00513117,"KANEOHE 838.1, HI US",2014-11-16,0.09
4474,4475,USC00513117,"KANEOHE 838.1, HI US",2014-11-17,0.0
4475,4476,USC00513117,"KANEOHE 838.1, HI US",2014-11-18,0.0
4476,4477,USC00513117,"KANEOHE 838.1, HI US",2014-11-19,0.01
4477,4478,USC00513117,"KANEOHE 838.1, HI US",2014-11-20,0.01
4478,4479,USC00513117,"KANEOHE 838.1, HI US",2014-11-21,0.01
4479,4480,USC00513117,"KANEOHE 838.1, HI US",2014-11-22,0.0
4480,4481,USC00513117,"KANEOHE 838.1, HI US",2014-11-23,0.0
4481,4482,USC00513117,"KANEOHE 838.1, HI US",2014-11-24,0.13
4482,4483,USC00513117,"KANEOHE 838.1, HI US",2014-11-25,0.05
4483,4484,USC00513117,"KANEOHE 838.1, HI US",2014-11-26,0.01
4484,4485,USC00513117,"KANEOHE 838.1, HI US",2014-11-27,0.0
4485,4486,USC00513117,"KANEOHE 838.1, HI US",2014-11-28,0.01
4486,4487,USC00513117,"KANEOHE 838.1, HI US",2014-11-29,0.02
4487,4488,USC00513117,"KANEOHE 838.1, HI US",2014-11-30,0.15
4488,4489,USC00513117,"KANEOHE 838.1, HI US",2014-12-01,0.0
4489,4490,USC00513117,"KANEOHE 838.1, HI US",2014-12-02,0.0
4490,4491,USC00513117,"KANEOHE 838.1, HI US",2014-12-03,0.05
4491,4492,USC00513117,"KANEOHE 838.1, HI US",2014-12-04,1.35
4492,4493,USC00513117,"KANEOHE 838.1, HI US",2014-12-05,0.01
4493,4494,USC00513117,"KANEOHE 838.1, HI US",2014-12-06,0.0
4494,4495,USC00513117,"KANEOHE 838.1, HI US",2014-12-07,0.0
4495,4496,USC00513117,"KANEOHE 838.1, HI US",2014-12-08,0.0
4496,4497,USC00513117,"KANEOHE 838.1, HI US",2014-12-09,0.0
4497,4498,USC00513117,"KANEOHE 838.1, HI US",2014-12-10,0.0
4498,4499,USC00513117,"KANEOHE 838.1, HI US",2014-12-11,0.05
4499,4500,USC00513117,"KANEOHE 838.1, HI US",2014-12-12,0.12
4500,4501,USC00513117,"KANEOHE 838.1, HI US",2014-12-13,0.03
4501,4502,USC00513117,"KANEOHE 838.1, HI US",2014-12-14,0.11
4502,4503,USC00513117,"KANEOHE 838.1, HI US",2014-12-15,0.0
4503,4504,USC00513117,"KANEOHE 838.1, HI US",2014-12-16,0.03
4504,4505,USC00513117,"KANEOHE 838.1, HI US",2014-12-17,0.14
4505,4506,USC00513117,"KANEOHE 838.1, HI US",2014-12-18,0.09
4506,4507,USC00513117,"KANEOHE 838.1, HI US",2014-12-19,0.01
4507,4508,USC00513117,"KANEOHE 838.1, HI US",2014-12-20,0.0
4508,4509,USC00513117,"KANEOHE 838.1, HI US",2014-12-21,0.0
4509,4510,USC00513117,"KANEOHE 838.1, HI US",2014-12-22,0.0
4510,4511,USC00513117,"KANEOHE 838.1, HI US",2014-12-23,1.1
4511,4512,USC00513117,"KANEOHE 838.1, HI US",2014-12-24,1.24
4512,4513,USC00513117,"KANEOHE 838.1, HI US",2014-12-25,0.09
4513,4514,USC00513117,"KANEOHE 838.1, HI US",2014-12-26,0.0
4514,4515,USC00513117,"KANEOHE 838.1, HI US",2014-12-27,0.0
4515,4516,USC00513117,"KANEOHE 838.1, HI US",2014-12-28,0.0
4516,4517,USC00513117,"KANEOHE 838.1, HI US",2014-12-29,0.0
4517,4518,USC00513117,"KANEOHE 838.1, HI US",2014-12-30,0.0
4518,4519,USC00513117,"KANEOHE 838.1, HI US",2014-12-31,0.72
4519,4520,USC00513117,"KANEOHE 838.1, HI US",2015-01-01,0.01
4520,4521,USC00513117,"KANEOHE 838.1, HI US",2015-01-02,0.01
4521,4522,USC00513117,"KANEOHE 838.1, HI US",2015-01-03,1.46
4522,4523,USC00513117,"KANEOHE 838.1, HI US",2015-01-04,0.02
4523,4524,USC00513117,"KANEOHE 838.1, HI US",2015-01-05,0.0
4524,4525,USC00513117,"KANEOHE 838.1, HI US",2015-01-06,0.07
4525,4526,USC00513117,"KANEOHE 838.1, HI US",2015-01-07,0.0
4526,4527,USC00513117,"KANEOHE 838.1, HI US",2015-01-08,0.0
4527,4528,USC00513117,"KANEOHE 838.1, HI US",2015-01-09,0.0
4528,4529,USC00513117,"KANEOHE 838.1, HI US",2015-01-10,0.04
4529,4530,USC00513117,"KANEOHE 838.1, HI US",2015-01-11,0.0
4530,4531,USC00513117,"KANEOHE 838.1, HI US",2015-01-12,0.0
4531,4532,USC00513117,"KANEOHE 838.1, HI US",2015-01-13,0.0
4532,4533,USC00513117,"KANEOHE 838.1, HI US",2015-01-14,0.0
4533,4534,USC00513117,"KANEOHE 838.1, HI US",2015-01-15,0.0
4534,4535,USC00513117,"KANEOHE 838.1, HI US",2015-01-16,0.01
4535,4536,USC00513117,"KANEOHE 838.1, HI US",2015-01-17,0.0
4536,4537,USC00513117,"KANEOHE 838.1, HI US",2015-01-18,0.0
4537,4538,USC00513117,"KANEOHE 838.1, HI US",2015-01-19,0.0
4538,4539,USC00513117,"KANEOHE 838.1, HI US",2015-01-20,0.0
4539,4540,USC00513117,"KANEOHE 838.1, HI US",2015-01-21,0.0
4540,4541,USC00513117,"KANEOHE 838.1, HI US",2015-01-22,0.0
4541,4542,USC00513117,"KANEOHE 838.1, HI US",2015-01-23,0.0
4542,4543,USC00513117,"KANEOHE 838.1, HI US",2015-01-24,0.09
4543,4544,USC00513117,"KANEOHE 838.1, HI US",2015-01-25,0.46
4544,4545,USC00513117,"KANEOHE 838.1, HI US",2015-01-26,0.73
4545,4546,USC00513117,"KANEOHE 838.1, HI US",2015-01-27,0.01
4546,4547,USC00513117,"KANEOHE 838.1, HI US",2015-01-28,0.09
4547,4548,USC00513117,"KANEOHE 838.1, HI US",2015-01-29,0.0
4548,4549,USC00513117,"KANEOHE 838.1, HI US",2015-01-30,0.02
4549,4550,USC00513117,"KANEOHE 838.1, HI US",2015-01-31,0.0
4550,4551,USC00513117,"KANEOHE 838.1, HI US",2015-02-01,0.0
4551,4552,USC00513117,"KANEOHE 838.1, HI US",2015-02-02,0.0
4552,4553,USC00513117,"KANEOHE 838.1, HI US",2015-02-03,0.0
4553,4554,USC00513117,"KANEOHE 838.1, HI US",2015-02-04,0.77
4554,4555,USC00513117,"KANEOHE 838.1, HI US",2015-02-05,0.0
4555,4556,USC00513117,"KANEOHE 838.1, HI US",2015-02-06,0.0
4556,4557,USC00513117,"KANEOHE 838.1, HI US",2015-02-07,0.0
4557,4558,USC00513117,"KANEOHE 838.1, HI US",2015-02-08,0.0
4558,4559,USC00513117,"KANEOHE 838.1, HI US",2015-02-09,0.0
4559,4560,USC00513117,"KANEOHE 838.1, HI US",2015-02-10,0.1
4560,4561,USC00513117,"KANEOHE 838.1, HI US",2015-02-11,0.0
4561,4562,USC00513117,"KANEOHE 838.1, HI US",2015-02-12,0.0
4562,4563,USC00513117,"KANEOHE 838.1, HI US",2015-02-13,0.0
4563,4564,USC00513117,"KANEOHE 838.1, HI US",2015-02-14,0.13
4564,4565,USC00513117,"KANEOHE 838.1, HI US",2015-02-15,0.8
4565,4566,USC00513117,"KANEOHE 838.1, HI US",2015-02-16,0.0
4566,4567,USC00513117,"KANEOHE 838.1, HI US",2015-02-17,0.0
4567,4568,USC00513117,"KANEOHE 838.1, HI US",2015-02-18,0.0
4568,4569,USC00513117,"KANEOHE 838.1, HI US",2015-02-19,0.0
4569,4570,USC00513117,"KANEOHE 838.1, HI US",2015-02-20,0.02
4570,4571,USC00513117,"KANEOHE 838.1, HI US",2015-02-21,0.76
4571,4572,USC00513117,"KANEOHE 838.1, HI US",2015-02-22,0.0
4572,4573,USC00513117,"KANEOHE 838.1, HI US",2015-02-23,0.0
4573,4574,USC00513117,"KANEOHE 838.1, HI US",2015-02-24,0.0
4574,4575,USC00513117,"KANEOHE 838.1, HI US",2015-02-25,0.0
4575,4576,USC00513117,"KANEOHE 838.1, HI US",2015-02-26,0.06
4576,4577,USC00513117,"KANEOHE 838.1, HI US",2015-02-27,0.08
4577,4578,USC00513117,"KANEOHE 838.1, HI US",2015-02-28,0.25
4578,4579,USC00513117,"KANEOHE 838.1, HI US",2015-03-01,0.27
4579,4580,USC00513117,"KANEOHE 838.1, HI US",2015-03-02,0.04
4580,4581,USC00513117,"KANEOHE 838.1, HI US",2015-03-03,0.02
4581,4582,USC00513117,"KANEOHE 838.1, HI US",2015-03-04,0.06
4582,4583,USC00513117,"KANEOHE 838.1, HI US",2015-03-05,0.52
4583,4584,USC00513117,"KANEOHE 838.1, HI US",2015-03-06,0.06
4584,4585,USC00513117,"KANEOHE 838.1, HI US",2015-03-07,0.0
4585,4586,USC00513117,"KANEOHE 838.1, HI US",2015-03-08,0.01
4586,4587,USC00513117,"KANEOHE 838.1, HI US",2015-03-09,0.0
4587,4588,USC00513117,"KANEOHE 838.1, HI US",2015-03-10,0.03
4588,4589,USC00513117,"KANEOHE 838.1, HI US",2015-03-11,0.0
